GJT,Grand Junction Regional Airport,United States,Grand Junction
SGU,St George Municipal Airport,United States,Saint George
DWH,David Wayne Hooks Memorial Airport,United States,Houston
,Port O'Connor Private Heliport,United States,Port O\'Connor
SRQ,Sarasota Bradenton International Airport,United States,Sarasota
BDA,L.F. Wade International International Airport,Bermuda,Bermuda
VNY,Van Nuys Airport,United States,Van Nuys
MLI,Quad City International Airport,United States,Moline
PFN,Panama City-Bay Co International Airport,United States,Panama City
HIR,Honiara International Airport,Solomon Islands,Honiara
PPT,Faa'a International Airport,French Polynesia,Papeete
INU,Nauru International Airport,Nauru,Nauru
FUN,Funafuti International Airport,Tuvalu,Funafuti
OVB,Tolmachevo Airport,Russia,Novosibirsk
,Samsø Airport,Denmark,Samsoe
XKH,Xieng Khouang Airport,Laos,Phon Savan
BIS,Bismarck Municipal Airport,United States,Bismarck
TEX,Telluride Regional Airport,United States,Telluride
,Yinchuan Airport,China,Yinchuan
HGN,Mae Hong Son Airport,Thailand,Mae Hong Son
RAP,Rapid City Regional Airport,United States,Rapid City
CLD,Mc Clellan-Palomar Airport,United States,Carlsbad
FNT,Bishop International Airport,United States,Flint
DVO,Francisco Bangoy International Airport,Philippines,Davao
FNC,Madeira Airport,Portugal,Funchal
STM,Maestro Wilson Fonseca Airport,Brazil,Santarem
KOS,Sihanoukville International Airport,Cambodia,Sihanoukville
YOA,Ekati Airport,Canada,Ekati
NPE,Hawke's Bay Airport,New Zealand,NAPIER
LEV,Levuka Airfield,Fiji,Levuka
LXA,Lhasa Gonggar Airport,China,Lhasa
RDD,Redding Municipal Airport,United States,Redding
EUG,Mahlon Sweet Field,United States,Eugene
IDA,Idaho Falls Regional Airport,United States,Idaho Falls
MFR,Rogue Valley International Medford Airport,United States,Medford
KBZ,Kaikoura Airport,New Zealand,Kaikoura
RDM,Roberts Field,United States,Redmond-Bend
PCN,Picton Aerodrome,New Zealand,Picton
WDH,Hosea Kutako International Airport,Namibia,Windhoek
YWH,Victoria Harbour Seaplane Base,Canada,Victoria
,Coal Harbour Seaplane Base,Canada,Vancouver
TNA,Yaoqiang Airport,China,Jinan
CZX,Changzhou Benniu Airport,China,Changzhou
YBP,Yibin Caiba Airport,China,Yibin
TJM,Roshchino International Airport,Russia,Tyumen
CAK,Akron Canton Regional Airport,United States,Akron
HSV,Huntsville International Carl T Jones Field,United States,Huntsville
PKB,Mid Ohio Valley Regional Airport,United States,PARKERSBURG
MGM,Montgomery Regional (Dannelly Field) Airport,United States,MONTGOMERY
TRI,Tri-Cities Regional TN/VA Airport,United States,BRISTOL
PAH,Barkley Regional Airport,United States,PADUCAH
JIB,Djibouti-Ambouli Airport,Djibouti,Djibouti
HAK,Haikou Meilan International Airport,China,Haikou
MFA,Mafia Island Airport,Tanzania,Mafia Island
PGA,Page Municipal Airport,United States,Page
UII,Utila Airport,Honduras,Utila
FCA,Glacier Park International Airport,United States,Kalispell
MBS,MBS International Airport,United States,Saginaw
BGM,Greater Binghamton/Edwin A Link field,United States,Binghamton
BGW,Baghdad International Airport,Iraq,Baghdad
NNT,Nan Airport,Thailand,Nan
ROI,Roi Et Airport,Thailand,Roi Et
BFV,Buri Ram Airport,Thailand,Buri Ram
TDX,Trat Airport,Thailand,Trat
BLH,Blythe Airport,United States,Blythe
IQA,Al Asad Air Base,Iraq,Al Asad
TQD,Al Taqaddum Air Base,Iraq,Al Taqaddum
XQC,Joint Base Balad,Iraq,Al Bakr
CRK,Diosdado Macapagal International Airport,Philippines,Angeles City
SDK,Sandakan Airport,Malaysia,Sandakan
LXG,Luang Namtha Airport,Laos,Luang Namtha
ODY,Oudomsay Airport,Laos,Muang Xay
SHE,Taoxian Airport,China,Shenyang
DOY,Dongying Shengli Airport,China,Dongying
MNI,John A. Osborne Airport,Montserrat,Geralds
PSG,Petersburg James A Johnson Airport,United States,Petersburg
LYA,Luoyang Airport,China,Luoyang
XUZ,Xuzhou Guanyin Airport,China,Xuzhou
MWQ,Magway Airport,Burma,Magwe
KHM,Kanti Airport,Burma,Khamti
DLI,Lien Khuong Airport,Vietnam,Dalat
VDH,Dong Hoi Airport,Vietnam,Dong Hoi
VKG,Rach Gia Airport,Vietnam,Rach Gia
CAH,Cà Mau Airport,Vietnam,Ca Mau
VCL,Chu Lai International Airport,Vietnam,Chu Lai
TBB,Dong Tac Airport,Vietnam,Tuy Hoa
PYY,Mae Hong Son Airport,Thailand,Pai
BWK,Bol Airport,Croatia,Brac
NSI,Yaoundé Nsimalen International Airport,Cameroon,Yaounde
CKY,Conakry International Airport,Guinea,Conakry
AAH,Aachen-Merzbrück Airport,Germany,Aachen
FKB,Karlsruhe Baden-Baden Airport,Germany,Karlsruhe/Baden-Baden
SFB,Orlando Sanford International Airport,United States,Sanford
JST,John Murtha Johnstown Cambria County Airport,United States,Johnstown
LUA,Lukla Airport,Nepal,Lukla
BHP,Bhojpur Airport,Nepal,Bhojpur
LDN,Lamidanda Airport,Nepal,Lamidanda
JMO,Jomsom Airport,Nepal,Jomsom
NGX,Manang Airport,Nepal,Manang
PPL,Phaplu Airport,Nepal,Phaplu
RUM,Rumjatar Airport,Nepal,Rumjatar
DNP,Tulsipur Airport,Nepal,Dang
RUK,Rukum Chaurjahari Airport,Nepal,Rukumkot
JUM,Jumla Airport,Nepal,Jumla
TPJ,Taplejung Airport,Nepal,Taplejung
TMI,Tumling Tar Airport,Nepal,Tumling Tar
SKH,Surkhet Airport,Nepal,Surkhet
IMK,Simikot Airport,Nepal,Simikot
DOP,Dolpa Airport,Nepal,Dolpa
BJH,Bajhang Airport,Nepal,Bajhang
DHI,Dhangarhi Airport,Nepal,Dhangarhi
MWX,Muan International Airport,South Korea,Muan
JTY,Astypalaia Airport,Greece,Astypalaia
JIK,Ikaria Airport,Greece,Ikaria
JKL,Kalymnos Airport,Greece,Kalymnos
MLO,Milos Airport,Greece,Milos
JNX,Naxos Airport,Greece,Cyclades Islands
PAS,Paros National Airport,Greece,Paros
KZS,Kastelorizo Airport,Greece,Kastelorizo
RMF,Marsa Alam International Airport,Egypt,Marsa Alam
NRN,Weeze Airport,Germany,Weeze
USU,Francisco B. Reyes Airport,Philippines,Busuanga
BXU,Bancasi Airport,Philippines,Butuan
DPL,Dipolog Airport,Philippines,Dipolog
LAO,Laoag International Airport,Philippines,Laoag
LGP,Legazpi City International Airport,Philippines,Legazpi
OZC,Labo Airport,Philippines,Ozamis
CEB,Mactan Cebu International Airport,Philippines,Cebu
NOD,Norden-Norddeich Airport,Germany,Norden
JUI,Juist Airport,Germany,Juist
BPS,Porto Seguro Airport,Brazil,Porto Seguro
QIG,Iguatu Airport,Brazil,Iguatu
PMW,Brigadeiro Lysias Rodrigues Airport,Brazil,Palmas
CLV,Nelson Ribeiro Guimarães Airport,Brazil,Caldas Novas
MSO,Missoula International Airport,United States,Missoula
BKQ,Blackall Airport,Australia,Blackall
BDB,Bundaberg Airport,Australia,Bundaberg
GCN,Grand Canyon National Park Airport,United States,Grand Canyon
SGR,Sugar Land Regional Airport,United States,Sugar Land
,Hayman Island Heliport,Australia,Hayman Island
APA,Centennial Airport,United States,Denver
CVN,Clovis Municipal Airport,United States,Clovis
FST,Fort Stockton Pecos County Airport,United States,Fort Stockton
LVS,Las Vegas Municipal Airport,United States,Las Vegas
IWS,West Houston Airport,United States,Houston
,La Junta Municipal Airport,United States,La Junta
LRU,Las Cruces International Airport,United States,Las Cruces
BKD,Stephens County Airport,United States,Breckenridge
TPL,Draughon Miller Central Texas Regional Airport,United States,Temple
OZA,Ozona Municipal Airport,United States,Ozona
KDM,Kaadedhdhoo Airport,Maldives,Kaadedhdhoo
LAK,Aklavik/Freddie Carmichael Airport,Canada,Aklavik
YWJ,Déline Airport,Canada,Deline
ZFN,Tulita Airport,Canada,Tulita
YGH,Fort Good Hope Airport,Canada,Fort Good Hope
TAH,Tanna Airport,Vanuatu,Tanna
YPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Canada,Paulatuk
SRZ,El Trompillo Airport,Bolivia,Santa Cruz
SAB,Juancho E. Yrausquin Airport,Netherlands Antilles,Saba
EGE,Eagle County Regional Airport,United States,Vail
SKN,Stokmarknes Skagen Airport,Norway,Stokmarknes
CGF,Cuyahoga County Airport,United States,Richmond Heights
MFD,Mansfield Lahm Regional Airport,United States,Mansfield
CSG,Columbus Metropolitan Airport,United States,Columbus
LAW,Lawton Fort Sill Regional Airport,United States,Lawton
FNL,Northern Colorado Regional Airport,United States,Fort Collins
FLG,Flagstaff Pulliam Airport,United States,Flagstaff
TVL,Lake Tahoe Airport,United States,South Lake Tahoe
TWF,Joslin Field Magic Valley Regional Airport,United States,Twin Falls
MVY,Martha's Vineyard Airport,United States,Vineyard Haven MA
CON,Concord Municipal Airport,United States,Concord NH
GON,Groton New London Airport,United States,Groton CT
STC,St Cloud Regional Airport,United States,Saint Cloud
BPE,Qinhuangdao Beidaihe Airport,Burma,Bagan
GTR,Golden Triangle Regional Airport,United States,Columbus Mississippi
GOJ,Nizhny Novgorod Strigino International Airport,Russia,Nizhniy Novgorod
HQM,Bowerman Airport,United States,Hoquiam
ERI,Erie International Tom Ridge Field,United States,Erie
HYA,Barnstable Municipal Boardman Polando Field,United States,Barnstable
SPR,San Pedro Airport,Belize,San Pedro
SDX,Sedona Airport,United States,Sedona
MGW,Morgantown Municipal Walter L. Bill Hart Field,United States,Morgantown
CRW,Yeager Airport,United States,Charleston
AVP,Wilkes Barre Scranton International Airport,United States,Scranton
BJI,Bemidji Regional Airport,United States,Bemidji
THG,Thangool Airport,Australia,Biloela
FGI,Fagali'i Airport,Samoa,Apia
BNK,Ballina Byron Gateway Airport,Australia,Ballina Byron Bay
FAR,Hector International Airport,United States,Fargo
MKC,Charles B. Wheeler Downtown Airport,United States,Kansas City
RBE,Ratanakiri Airport,Cambodia,Ratanakiri
GCC,Gillette Campbell County Airport,United States,Gillette
TOF,Bogashevo Airport,Russia,Tomsk
NZJ,El Toro Marine Corps Air Station,United States,Santa Ana
PHY,Phetchabun Airport,Thailand,Phetchabun
CJM,Chumphon Airport,Thailand,Chumphon
JZH,Jiuzhai Huanglong Airport,China,Jiuzhaigou
SWA,Jieyang Chaoshan International Airport,China,Shantou
,Enghien Moisselles Airfield,France,Enghien-moisselles
GEO,Cheddi Jagan International Airport,Guyana,Georgetown
AGT,Guarani International Airport,Paraguay,Ciudad del Este
OGL,Eugene F. Correira International Airport,Guyana,Georgetown
KAI,Kaieteur International Airport,Guyana,Kaieteur
DNH,Dunhuang Airport,China,Dunhuang
AOI,Ancona Falconara Airport,Italy,Ancona
,Chamonate Airport,Chile,Copiapo
TCP,Taba International Airport,Egypt,Taba
LYB,Edward Bodden Airfield,Cayman Islands,Little Cayman
BJV,Milas Bodrum International Airport,Turkey,Bodrum
TBJ,Tabarka 7 Novembre Airport,Tunisia,Tabarka
SAW,Sabiha Gökçen International Airport,Turkey,Istanbul
SCE,University Park Airport,United States,State College Pennsylvania
BME,Broome International Airport,Australia,Broome
NTL,Newcastle Airport,Australia,Newcastle
,Bakki Airport,Iceland,Bakki
KLU,Klagenfurt Airport,Austria,Klagenfurt
HFT,Hammerfest Airport,Norway,Hammerfest
HVG,Valan Airport,Norway,Honningsvag
MEH,Mehamn Airport,Norway,Mehamn
VDS,Vadsø Airport,Norway,Vadsø
IKA,Imam Khomeini International Airport,Iran,Tehran
MHD,Mashhad International Airport,Iran,Mashhad
UIK,Ust-Ilimsk Airport,Russia,Ust Ilimsk
MEI,Key Field,United States,Meridian
SPI,Abraham Lincoln Capital Airport,United States,Springfield
CEZ,Cortez Municipal Airport,United States,Cortez
HDN,Yampa Valley Airport,United States,Hayden
GUP,Gallup Municipal Airport,United States,Gallup
LBL,Liberal Mid-America Regional Airport,United States,Liberal
LAA,Lamar Municipal Airport,United States,Lamar
GLD,Renner Field-Goodland Municipal Airport,United States,Goodland
COD,Yellowstone Regional Airport,United States,Cody
HOV,"Ørsta-Volda Airport, Hovden",Norway,Orsta-Volda
ISC,St. Mary's Airport,United Kingdom,ST MARY\'S
SGF,Springfield Branson National Airport,United States,Springfield
NVK,Narvik Framnes Airport,Norway,Narvik
BVG,Berlevåg Airport,Norway,Berlevag
FBU,"Oslo, Fornebu Airport",Norway,Oslo
NSK,Norilsk-Alykel Airport,Russia,Norilsk
AAQ,Anapa Vityazevo Airport,Russia,Anapa
JLN,Joplin Regional Airport,United States,Joplin
ABE,Lehigh Valley International Airport,United States,Allentown
XNA,Northwest Arkansas Regional Airport,United States,Bentonville
GUW,Atyrau Airport,Kazakhstan,Atyrau
KZO,Kzyl-Orda Southwest Airport,Kazakhstan,Kzyl-Orda
SBN,South Bend Regional Airport,United States,South Bend
BKA,Bykovo Airport,Russia,Moscow
ARH,Talagi Airport,Russia,Arkhangelsk
RTW,Saratov Central Airport,Russia,Saratov
NUX,Novy Urengoy Airport,Russia,Novy Urengoy
NOJ,Noyabrsk Airport,Russia,Noyabrsk
SCO,Aktau Airport,Kazakhstan,Aktau
UCT,Ukhta Airport,Russia,Ukhta
USK,Usinsk Airport,Russia,Usinsk
PEX,Pechora Airport,Russia,Pechora
NNM,Naryan Mar Airport,Russia,Naryan-Mar
PKV,Pskov Airport,Russia,Pskov
KGP,Kogalym International Airport,Russia,Kogalym
KJA,Yemelyanovo Airport,Russia,Krasnoyarsk
KGF,Sary-Arka Airport,Kazakhstan,Karaganda
,Novosibirsk North Airport,Russia,Novosibirsk
URJ,Uray Airport,Russia,Uraj
IWA,Ivanovo South Airport,Russia,Ivanovo
CGQ,Longjia Airport,China,Changchun
KIJ,Niigata Airport,Japan,Niigata
JON,Johnston Atoll Airport,Johnston Atoll,Johnston Island
SMD,Smith Field,United States,Fort Wayne IN
ACV,California Redwood Coast-Humboldt County Airport,United States,Arcata CA
OAJ,Albert J Ellis Airport,United States,Jacksonville NC
TCL,Tuscaloosa Regional Airport,United States,Tuscaloosa AL
DBQ,Dubuque Regional Airport,United States,Dubuque IA
HHP,Shun Tak Heliport,Hong Kong,Hong Kong
ATD,Uru Harbour Airport,Solomon Islands,Atoifi
AKS,Gwaunaru'u Airport,Solomon Islands,Auki
BAS,Ballalae Airport,Solomon Islands,Ballalae
FRE,Fera/Maringe Airport,Solomon Islands,Fera Island
MBU,Babanakira Airport,Solomon Islands,Mbambanakira
IRA,Ngorangora Airport,Solomon Islands,Kirakira
SCZ,Santa Cruz/Graciosa Bay/Luova Airport,Solomon Islands,Santa Cruz/Graciosa Bay/Luova
MUA,Munda Airport,Solomon Islands,Munda
GZO,Nusatupe Airport,Solomon Islands,Gizo
MNY,Mono Airport,Solomon Islands,Stirling Island
RNL,Rennell/Tingoa Airport,Solomon Islands,Rennell Island
RUS,Marau Airport,Solomon Islands,Marau
VAO,Suavanao Airport,Solomon Islands,Suavanao
KGE,Kaghau Airport,Solomon Islands,Kagau Island
RBV,Ramata Airport,Solomon Islands,Ramata
BUA,Buka Airport,Papua New Guinea,Buka Island
CMU,Chimbu Airport,Papua New Guinea,Kundiawa
DAU,Daru Airport,Papua New Guinea,Daru
GUR,Gurney Airport,Papua New Guinea,Gurney
PNP,Girua Airport,Papua New Guinea,Girua
HKN,Kimbe Airport,Papua New Guinea,Hoskins
UNG,Kiunga Airport,Papua New Guinea,Kiunga
KRI,Kikori Airport,Papua New Guinea,Kikori
KMA,Kerema Airport,Papua New Guinea,Kerema
KVG,Kavieng Airport,Papua New Guinea,Kavieng
MDU,Mendi Airport,Papua New Guinea,Mendi
MAS,Momote Airport,Papua New Guinea,Momote
MXH,Moro Airport,Papua New Guinea,Moro
MIS,Misima Island Airport,Papua New Guinea,Misima Island
TIZ,Tari Airport,Papua New Guinea,Tari
TBG,Tabubil Airport,Papua New Guinea,Tabubil
RAB,Tokua Airport,Papua New Guinea,Tokua
VAI,Vanimo Airport,Papua New Guinea,Vanimo
WBM,Wapenamanda Airport,Papua New Guinea,Wapenamanda
LLU,Alluitsup Paa Heliport,Greenland,Alluitsup Paa
CNP,Neerlerit Inaat Airport,Greenland,Neerlerit Inaat
JFR,Paamiut Heliport,Greenland,Paamiut
JGO,Qeqertarsuaq Heliport,Greenland,Qeqertarsuaq Airport
JJU,Qaqortoq Heliport,Greenland,Qaqortoq
JSU,Maniitsoq Airport,Greenland,Maniitsoq
JNN,Nanortalik Heliport,Greenland,Nanortalik
JNS,Narsaq Heliport,Greenland,Narsaq
NAQ,Qaanaaq Airport,Greenland,Qaanaaq
JHS,Sisimiut Airport,Greenland,Sisimiut
JUV,Upernavik Airport,Greenland,Upernavik
JQA,Qaarsut Airport,Greenland,Uummannaq
GRY,Grímsey Airport,Iceland,Grímsey
THO,Thorshofn Airport,Iceland,Thorshofn
VPN,Vopnafjörður Airport,Iceland,Vopnafjörður
YWS,Whistler/Green Lake Water Aerodrome,Canada,Whistler
YAA,Anahim Lake Airport,Canada,Anahim Lake
YWM,Williams Harbour Airport,Canada,Williams Harbour
YFX,St. Lewis (Fox Harbour) Airport,Canada,St. Lewis
YHA,Port Hope Simpson Airport,Canada,Port Hope Simpson
YRG,Rigolet Airport,Canada,Rigolet
YCK,Colville Lake Airport,Canada,Colville Lake
YLE,Whatì Airport,Canada,Whatì
SUR,Summer Beaver Airport,Canada,Summer Beaver
YAX,Wapekeka Airport,Canada,Angling Lake
WNN,Wunnumin Lake Airport,Canada,Wunnumin Lake
YNO,North Spirit Lake Airport,Canada,North Spirit Lake
XBE,Bearskin Lake Airport,Canada,Bearskin Lake
KIF,Kingfisher Lake Airport,Canada,Kingfisher Lake
YOG,Ogoki Post Airport,Canada,Ogoki Post
YHP,Poplar Hill Airport,Canada,Poplar Hill
YKU,Chisasibi Airport,Canada,Chisasibi
ZTB,Tête-à-la-Baleine Airport,Canada,Tête-à-la-Baleine
ZLT,La Tabatière Airport,Canada,La Tabatière
YAC,Cat Lake Airport,Canada,Cat Lake
YAG,Fort Frances Municipal Airport,Canada,Fort Frances
XKS,Kasabonika Airport,Canada,Kasabonika
YKG,Kangirsuk Airport,Canada,Kangirsuk
YAT,Attawapiskat Airport,Canada,Attawapiskat
,Lac Du Bonnet Airport,Canada,Lac Du Bonnet
YBE,Uranium City Airport,Canada,Uranium City
YBX,Lourdes de Blanc Sablon Airport,Canada,Lourdes-De-Blanc-Sablon
YRF,Cartwright Airport,Canada,Cartwright
YCS,Chesterfield Inlet Airport,Canada,Chesterfield Inlet
YDP,Nain Airport,Canada,Nain
YER,Fort Severn Airport,Canada,Fort Severn
YFA,Fort Albany Airport,Canada,Fort Albany
YFH,Fort Hope Airport,Canada,Fort Hope
YMN,Makkovik Airport,Canada,Makkovik
YGB,Texada Gillies Bay Airport,Canada,Texada
YGO,Gods Lake Narrows Airport,Canada,Gods Lake Narrows
YGT,Igloolik Airport,Canada,Igloolik
YGW,Kuujjuarapik Airport,Canada,Kuujjuarapik
YGX,Gillam Airport,Canada,Gillam
YGZ,Grise Fiord Airport,Canada,Grise Fiord
YQC,Quaqtaq Airport,Canada,Quaqtaq
CXH,Vancouver Harbour Water Aerodrome,Canada,Vancouver
YNS,Nemiscau Airport,Canada,Nemiscau
YHO,Hopedale Airport,Canada,Hopedale
YHR,Chevery Airport,Canada,Chevery
YIK,Ivujivik Airport,Canada,Ivujivik
YIV,Island Lake Airport,Canada,Island Lake
AKV,Akulivik Airport,Canada,Akulivik
YKQ,Waskaganish Airport,Canada,Waskaganish
YPJ,Aupaluk Airport,Canada,Aupaluk
YLC,Kimmirut Airport,Canada,Kimmirut
YLH,Lansdowne House Airport,Canada,Lansdowne House
,St Georges Airport,Canada,Lutselk'e
XGR,Kangiqsualujjuaq (Georges River) Airport,Canada,Kangiqsualujjuaq
YMH,Mary's Harbour Airport,Canada,Mary's Harbour
YMT,Chapais Airport,Canada,Chibougamau
YUD,Umiujaq Airport,Canada,Umiujaq
YNC,Wemindji Airport,Canada,Wemindji
YNE,Norway House Airport,Canada,Norway House
YNL,Points North Landing Airport,Canada,Points North Landing
YOH,Oxford House Airport,Canada,Oxford House
YPH,Inukjuak Airport,Canada,Inukjuak
YPM,Pikangikum Airport,Canada,Pikangikum
YPO,Peawanuck Airport,Canada,Peawanuck
YPW,Powell River Airport,Canada,Powell River
YQD,The Pas Airport,Canada,The Pas
YQN,Nakina Airport,Canada,Nakina
YRA,Rae Lakes Airport,Canada,Gamètì
YRL,Red Lake Airport,Canada,Red Lake
YSF,Stony Rapids Airport,Canada,Stony Rapids
YSK,Sanikiluaq Airport,Canada,Sanikiluaq
YST,St. Theresa Point Airport,Canada,St. Theresa Point
YTL,Big Trout Lake Airport,Canada,Big Trout Lake
YVZ,Deer Lake Airport,Canada,Deer Lake
YWP,Webequie Airport,Canada,Webequie
YXN,Whale Cove Airport,Canada,Whale Cove
YZG,Salluit Airport,Canada,Salluit
ZAC,York Landing Airport,Canada,York Landing
ILF,Ilford Airport,Canada,Ilford
ZBF,Bathurst Airport,Canada,Bathurst
ZEM,Eastmain River Airport,Canada,Eastmain River
ZFD,Fond-Du-Lac Airport,Canada,Fond-Du-Lac
ZGI,Gods River Airport,Canada,Gods River
ZJN,Swan River Airport,Canada,Swan River
ZKE,Kashechewan Airport,Canada,Kashechewan
MSA,Muskrat Dam Airport,Canada,Muskrat Dam
ZMT,Masset Airport,Canada,Masset
ZPB,Sachigo Lake Airport,Canada,Sachigo Lake
ZRJ,Round Lake (Weagamow Lake) Airport,Canada,Round Lake
ZSJ,Sandy Lake Airport,Canada,Sandy Lake
ZTM,Shamattawa Airport,Canada,Shamattawa
ZUM,Churchill Falls Airport,Canada,Churchill Falls
ZWL,Wollaston Lake Airport,Canada,Wollaston Lake
BLJ,Batna Airport,Algeria,Batna
CBH,Béchar Boudghene Ben Ali Lotfi Airport,Algeria,Béchar
BMW,Bordj Badji Mokhtar Airport,Algeria,Bordj Badji Mokhtar
ELU,Guemar Airport,Algeria,Guemar
KMS,Kumasi Airport,Ghana,Kumasi
HDF,Heringsdorf Airport,Germany,Heringsdorf
HEI,Heide-Büsum Airport,Germany,Büsum
HGL,Helgoland-Düne Airport,Germany,Helgoland
SJY,Seinäjoki Airport,Finland,Seinäjoki / Ilmajoki
NQT,Nottingham Airport,United Kingdom,Nottingham
DSA,Robin Hood Doncaster Sheffield Airport,United Kingdom,"Doncaster, Sheffield"
CAL,Campbeltown Airport,United Kingdom,Campbeltown
EOI,Eday Airport,United Kingdom,Eday
FIE,Fair Isle Airport,United Kingdom,Fair Isle
NRL,North Ronaldsay Airport,United Kingdom,North Ronaldsay
PPW,Papa Westray Airport,United Kingdom,Papa Westray
SOY,Stronsay Airport,United Kingdom,Stronsay
NDY,Sanday Airport,United Kingdom,Sanday
LWK,Lerwick / Tingwall Airport,United Kingdom,Lerwick
WRY,Westray Airport,United Kingdom,Westray
LEQ,Land's End Airport,United Kingdom,Land's End
PZE,Penzance Heliport,United Kingdom,Penzance
VLY,Anglesey Airport,United Kingdom,Angelsey
BRR,Barra Airport,United Kingdom,Barra
CFN,Donegal Airport,Ireland,Dongloe
,Weston Airport,Ireland,Leixlip
CNL,Sindal Airport,Denmark,Sindal
LKN,Leknes Airport,Norway,Leknes
OSY,Namsos Høknesøra Airport,Norway,Namsos
MQN,"Mo i Rana Airport, Røssvoll",Norway,Mo i Rana
RVK,"Rørvik Airport, Ryum",Norway,Rørvik
RET,Røst Airport,Norway,Røst
SDN,Sandane Airport (Anda),Norway,Sandane
SOG,Sogndal Airport,Norway,Sogndal
SVJ,Svolvær Helle Airport,Norway,Svolvær
SOJ,Sørkjosen Airport,Norway,Sorkjosen
VAW,"Vardø Airport, Svartnes",Norway,Vardø
VRY,Værøy Heliport,Norway,Værøy
BZG,Bydgoszcz Ignacy Jan Paderewski Airport,Poland,Bydgoszcz
LCJ,Łódź Władysław Reymont Airport,Poland,Lodz
OSD,Åre Östersund Airport,Sweden,Östersund
HFS,Hagfors Airport,Sweden,Hagfors
KSD,Karlstad Airport,Sweden,Karlstad
TYF,Torsby Airport,Sweden,Torsby
AGH,Ängelholm-Helsingborg Airport,Sweden,Ängelholm
SQO,Storuman Airport,Sweden,Mohed
HMV,Hemavan Airport,Sweden,Hemavan
VNT,Ventspils International Airport,Latvia,Ventspils
QRA,Rand Airport,South Africa,Johannesburg
MQP,Kruger Mpumalanga International Airport,South Africa,Mpumalanga
AAM,Malamala Airport,South Africa,Malamala
MBD,Mmabatho International Airport,South Africa,Mafeking
GNZ,Ghanzi Airport,Botswana,Ghanzi
ORP,Orapa Airport,Botswana,Orapa
SWX,Shakawe Airport,Botswana,Shakawe
TLD,Limpopo Valley Airport,Botswana,Tuli Lodge
DIS,Ngot Nzoungou Airport,Congo (Brazzaville),Loubomo
CIP,Chipata Airport,Zambia,Chipata
,Los Alamitos Army Air Field,Zambia,Solwesi
YVA,Iconi Airport,Comoros,Moroni
WAQ,Antsalova Airport,Madagascar,Antsalova
JVA,Ankavandra Airport,Madagascar,Ankavandra
BMD,Belo sur Tsiribihina Airport,Madagascar,Belo sur Tsiribihina
MXT,Maintirano Airport,Madagascar,Maintirano
TVA,Morafenobe Airport,Madagascar,Morafenobe
WTA,Tambohorano Airport,Madagascar,Tambohorano
WTS,Tsiroanomandidy Airport,Madagascar,Tsiroanomandidy
WAM,Ambatondrazaka Airport,Madagascar,Ambatondrazaka
WPB,Port Bergé Airport,Madagascar,Port Bergé
,Ambanja Airport,Madagascar,Ambanja
DWB,Soalala Airport,Madagascar,Soalala
WMP,Mampikony Airport,Madagascar,Mampikony
,Nasa Shuttle Landing Facility Airport,Madagascar,Tsaratanana
WMA,Mandritsara Airport,Madagascar,Mandritsara
MJA,Manja Airport,Madagascar,Manja
CBT,Catumbela Airport,Angola,Catumbela
DUE,Dundo Airport,Angola,Dundo
VPE,Ngjiva Pereira Airport,Angola,Ondjiva
MSZ,Namibe Airport,Angola,Mocamedes
KOU,Koulamoutou Mabimbi Airport,Gabon,Koulamoutou
MJL,Mouilla Ville Airport,Gabon,Mouila
TCH,Tchibanga Airport,Gabon,Tchibanga
VPY,Chimoio Airport,Mozambique,Chimoio
SRH,Sarh Airport,Chad,Sarh
CMK,Club Makokola Airport,Malawi,Club Makokola
LUD,Luderitz Airport,Namibia,Luderitz
OND,Ondangwa Airport,Namibia,Ondangwa
OMD,Oranjemund Airport,Namibia,Oranjemund
SWP,Swakopmund Airport,Namibia,Swakopmund
ERS,Eros Airport,Namibia,Windhoek
BOA,Boma Airport,Congo (Kinshasa),Boma
MAT,Tshimpi Airport,Congo (Kinshasa),Matadi
INO,Inongo Airport,Congo (Kinshasa),Inongo
NIO,Nioki Airport,Congo (Kinshasa),Nioki
KRZ,Basango Mboliasa Airport,Congo (Kinshasa),Kiri
BSU,Basankusu Airport,Congo (Kinshasa),Basankusu
TSH,Tshikapa Airport,Congo (Kinshasa),Tshikapa
LJA,Lodja Airport,Congo (Kinshasa),Lodja
PFR,Ilebo Airport,Congo (Kinshasa),Ilebo
OUK,Outer Skerries Airport,United Kingdom,Outer Skerries
GMZ,La Gomera Airport,Spain,La Gomera
BTE,Sherbro International Airport,Sierra Leone,Bonthe
KBS,Bo Airport,Sierra Leone,Bo
KEN,Kenema Airport,Sierra Leone,Kenema
OXB,Osvaldo Vieira International Airport,Guinea-Bissau,Bissau
SMW,Smara Airport,Western Sahara,Smara
VIL,Dakhla Airport,Western Sahara,Dakhla
ESU,Mogador Airport,Morocco,Essadouira
EUN,Hassan I Airport,Western Sahara,El Aaiún
NDR,Nador International Airport,Morocco,El Aroui
RAI,Praia International Airport,Cape Verde,"Praia, Santiago Island"
SFL,São Filipe Airport,Cape Verde,"Sao Filipe, Fogo Island"
BCO,Baco Airport,Ethiopia,Baco
BEI,Beica Airport,Ethiopia,Beica
DSE,Combolcha Airport,Ethiopia,Dessie
DEM,Dembidollo Airport,Ethiopia,Dembidollo
